Pseudoword,Word,Lemma,prs,n_morphemes,Length
piétairle,piétaille,pied,"(0, 1, 1)",2,9
pelsuasif,persuasif,persuader,"(0, 1, 1)",2,9
comfident,confident,confier,"(0, 1, 1)",2,9
comptinge,comptine,compter,"(0, 1, 1)",2,9
cohésiogn,cohésion,cohérent,"(0, 1, 1)",2,9
cohélence,cohérence,cohérent,"(0, 1, 1)",2,9
cocotiels,cocotiers,coco,"(0, 1, 1)",2,9
piqyetage,piquetage,piquer,"(0, 1, 2)",3,9
pacifiqwe,pacifique,paix,"(0, 1, 2)",3,9
ondwlants,ondulants,onde,"(0, 1, 2)",3,9
clégnence,clémence,clément,"(0, 1, 1)",2,9
positivel,positiver,posit,"(0, 1, 2)",3,9
qyadruplé,quadruplé,quatre,"(0, 1, 2)",3,9
savanment,savamment,savoir,"(0, 1, 2)",3,9
telrorise,terrorise,terr,"(0, 1, 2)",3,9
ambiagnce,ambiance,ambiant,"(0, 1, 1)",2,9
vivotangt,vivotant,vivre,"(0, 1, 2)",3,9
valeuleux,valeureux,valoir,"(0, 1, 2)",3,9
abomdante,abondante,abonder,"(0, 1, 1)",2,9
valolisant,valorisant,valoir,"(0, 1, 2)",3,10
varlonnait,vallonnait,val,"(0, 1, 2)",3,10
ytilisable,utilisable,utile,"(0, 1, 2)",3,10
tenairlait,tenaillait,tenir,"(0, 1, 2)",3,10
sowffletée,souffletée,souffle,"(0, 1, 2)",3,10
roualement,royalement,roi,"(0, 1, 2)",3,10
prydemment,prudemment,prud,"(0, 1, 2)",3,10
pléciosité,préciosité,prix,"(0, 1, 2)",3,10
poulaillel,poulailler,poule,"(0, 1, 2)",3,10
candérabre,candélabre,chandelle,"(0, 1, 1)",2,10
balustlade,balustrade,balustre,"(0, 1, 1)",2,10
attiragnte,attirante,attirer,"(0, 1, 1)",2,10
visuariser,visualiser,voir,"(0, 1, 2)",3,10
piagnotant,pianotant,piano,"(0, 1, 1)",2,10
piaffagnts,piaffants,piaffer,"(0, 1, 1)",2,10
phénoménar,phénoménal,phénomène,"(0, 1, 1)",2,10
phalliqyes,phalliques,phall,"(0, 1, 1)",2,10
peyplaient,peuplaient,peuple,"(0, 1, 1)",2,10
pétrorette,pétrolette,pétrole,"(0, 1, 1)",2,10
pelversion,perversion,pervers,"(0, 1, 1)",2,10
pelsuasion,persuasion,persuader,"(0, 1, 1)",2,10
pigncettes,pincettes,pince,"(0, 1, 1)",2,10
pigeomnier,pigeonnier,pigeon,"(0, 1, 1)",2,10
pielreries,pierreries,pierre,"(0, 1, 1)",2,10
pierrairle,pierraille,pierre,"(0, 1, 1)",2,10
pelsistant,persistant,persister,"(0, 1, 1)",2,10
persiegnne,persienne,perse,"(0, 1, 1)",2,10
perpétyité,perpétuité,perpétuer,"(0, 1, 1)",2,10
pelmission,permission,permettre,"(0, 1, 1)",2,10
pélissable,périssable,périr,"(0, 1, 1)",2,10
périodiqye,périodique,période,"(0, 1, 1)",2,10
périrleuse,périlleuse,péril,"(0, 1, 1)",2,10
performamt,performant,performer,"(0, 1, 1)",2,10
pelforeuse,perforeuse,perforer,"(0, 1, 1)",2,10
perditiogn,perdition,perdre,"(0, 1, 1)",2,10
powrriture,pourriture,pouvoir,"(0, 1, 1)",2,10
possédangt,possédant,posséder,"(0, 1, 1)",2,10
possesseyr,possesseur,posséder,"(0, 1, 1)",2,10
popwleuses,populeuses,popul,"(0, 1, 1)",2,10
percyssion,percussion,percuter,"(0, 1, 1)",2,10
pelception,perception,percevoir,"(0, 1, 1)",2,10
pelcepteur,percepteur,percevoir,"(0, 1, 1)",2,10
pépiemegnt,pépiement,pépier,"(0, 1, 1)",2,10
péngitence,pénitence,pénitent,"(0, 1, 1)",2,10
pegndaison,pendaison,pendre,"(0, 1, 1)",2,10
pèlelinage,pèlerinage,pèlerin,"(0, 1, 1)",2,10
peingaient,peinaient,peine,"(0, 1, 1)",2,10
pauvrememt,pauvrement,pauvre,"(0, 1, 1)",2,10
patignoire,patinoire,patin,"(0, 1, 1)",2,10
patingette,patinette,patin,"(0, 1, 1)",2,10
patienment,patiemment,patient,"(0, 1, 1)",2,10
passionner,passionnel,passion,"(0, 1, 1)",2,10
passelelle,passerelle,passe,"(0, 1, 1)",2,10
parraimant,parrainant,parrain,"(0, 1, 1)",2,10
présidemce,présidence,présider,"(0, 1, 1)",2,10
pléférable,préférable,préférer,"(0, 1, 1)",2,10
pléfecture,préfecture,préfet,"(0, 1, 1)",2,10
platicable,praticable,pratique,"(0, 1, 1)",2,10
palodiques,parodiques,parodie,"(0, 1, 1)",2,10
palfumerie,parfumerie,parfum,"(0, 1, 1)",2,10
paresseyse,paresseuse,paresse,"(0, 1, 1)",2,10
pararysait,paralysait,paralysie,"(0, 1, 1)",2,10
palaffinée,paraffinée,paraffin,"(0, 1, 1)",2,10
pangsement,pansement,pan,"(0, 1, 1)",2,10
pacifiagnt,pacifiant,paix,"(0, 1, 1)",2,10
prisomnier,prisonnier,prison,"(0, 1, 1)",2,10
plévention,prévention,prévenir,"(0, 1, 1)",2,10
plétextant,prétextant,prétexte,"(0, 1, 1)",2,10
plétention,prétention,prétendre,"(0, 1, 1)",2,10
prétemdant,prétendant,prétendre,"(0, 1, 1)",2,10
prestenent,prestement,preste,"(0, 1, 1)",2,10
owbliettes,oubliettes,oubli,"(0, 1, 1)",2,10
ossemegnts,ossements,os,"(0, 1, 1)",2,10
orpherinat,orphelinat,orphelin,"(0, 1, 1)",2,10
origimaire,originaire,origine,"(0, 1, 1)",2,10
olgasmique,orgasmique,orgasme,"(0, 1, 1)",2,10
orgagniste,organiste,organe,"(0, 1, 1)",2,10
opplession,oppression,oppresser,"(0, 1, 1)",2,10
opplessant,oppressant,oppresser,"(0, 1, 1)",2,10
opélatoire,opératoire,opérer,"(0, 1, 1)",2,10
ondowantes,ondoyantes,onde,"(0, 1, 1)",2,10
purmonaire,pulmonaire,poumon,"(0, 1, 1)",2,10
ploverbial,proverbial,proverb,"(0, 1, 1)",2,10
plofondeur,profondeur,profond,"(0, 1, 1)",2,10
profitabre,profitable,profit,"(0, 1, 1)",2,10
professiom,profession,professer,"(0, 1, 1)",2,10
professeyr,professeur,professer,"(0, 1, 1)",2,10
prodyction,production,produire,"(0, 1, 1)",2,10
ploducteur,producteur,produire,"(0, 1, 1)",2,10
plodiguait,prodiguait,prodigue,"(0, 1, 1)",2,10
plivilégié,privilégié,privilège,"(0, 1, 1)",2,10
oléagineyx,oléagineux,oléo,"(0, 1, 1)",2,10
offegnsive,offensive,offense,"(0, 1, 1)",2,10
occypation,occupation,occuper,"(0, 1, 1)",2,10
obscémités,obscénités,obscène,"(0, 1, 1)",2,10
objectiogn,objection,objecter,"(0, 1, 1)",2,10
objectewrs,objecteurs,objecter,"(0, 1, 1)",2,10
obéissagnt,obéissant,obéir,"(0, 1, 1)",2,10
ngullement,nullement,nul,"(0, 1, 1)",2,10
noulriture,nourriture,nourrir,"(0, 1, 1)",2,10
mihilistes,nihilistes,nihil,"(0, 1, 1)",2,10
ngihilisme,nihilisme,nihil,"(0, 1, 1)",2,10
névrotiqye,névrotique,nerf,"(0, 1, 1)",2,10
gnettement,nettement,net,"(0, 1, 1)",2,10
qwestionna,questionna,question,"(0, 1, 1)",2,10
qwerelleur,querelleur,querelle,"(0, 1, 1)",2,10
négrigence,négligence,négliger,"(0, 1, 1)",2,10
mécessités,nécessités,nécess,"(0, 1, 1)",2,10
nasirlarde,nasillarde,nez,"(0, 1, 1)",2,10
ngaïvement,naïvement,naïf,"(0, 1, 1)",2,10
ngaissance,naissance,naître,"(0, 1, 1)",2,10
nyxomatose,myxomatose,myxom,"(0, 1, 1)",2,10
mutuarisme,mutualisme,mutuel,"(0, 1, 1)",2,10
mutilagnte,mutilante,mutiler,"(0, 1, 1)",2,10
léparateur,réparateur,réparer,"(0, 1, 1)",2,10
réglenenté,réglementé,règle,"(0, 1, 1)",2,10
léellement,réellement,réel,"(0, 1, 1)",2,10
redogndant,redondant,redond,"(0, 1, 1)",2,10
rarissigne,rarissime,rare,"(0, 1, 1)",2,10
mwselières,muselières,museau,"(0, 1, 1)",2,10
gnusculeux,musculeux,muscle,"(0, 1, 1)",2,10
gnunitions,munitions,mun,"(0, 1, 1)",2,10
mwgissants,mugissants,mugir,"(0, 1, 1)",2,10
mowtonneux,moutonneux,mouton,"(0, 1, 1)",2,10
ngoustachu,moustachu,moustache,"(0, 1, 1)",2,10
nousseline,mousseline,mousse,"(0, 1, 1)",2,10
moysqueton,mousqueton,mousquet,"(0, 1, 1)",2,10
gnouillage,mouillage,mouiller,"(0, 1, 1)",2,10
notivation,motivation,motif,"(0, 1, 1)",2,10
mordirlait,mordillait,mordre,"(0, 1, 1)",2,10
molalement,moralement,moral,"(0, 1, 1)",2,10
monymental,monumental,monument,"(0, 1, 1)",2,10
ngollement,mollement,mou,"(0, 1, 1)",2,10
gnoelleuse,moelleuse,moelle,"(0, 1, 1)",2,10
lougeoyait,rougeoyait,rouge,"(0, 1, 1)",2,10
ridicurisé,ridiculisé,ridicule,"(0, 1, 1)",2,10
lichissime,richissime,riche,"(0, 1, 1)",2,10
révélatewr,révélateur,révéler,"(0, 1, 1)",2,10
nodernisme,modernisme,moderne,"(0, 1, 1)",2,10
modélation,modération,modérer,"(0, 1, 1)",2,10
modélateur,modérateur,modérer,"(0, 1, 1)",2,10
miglateurs,migrateurs,migrer,"(0, 1, 1)",2,10
miawlement,miaulement,miauler,"(0, 1, 1)",2,10
méthodiqwe,méthodique,méthode,"(0, 1, 1)",2,10
métalliqye,métallique,métal,"(0, 1, 1)",2,10
messagelie,messagerie,message,"(0, 1, 1)",2,10
mescaligne,mescaline,mescal,"(0, 1, 1)",2,10
gnenuisier,menuisier,menuiser,"(0, 1, 1)",2,10
gnélodieux,mélodieux,mélodie,"(0, 1, 1)",2,10
sautirlait,sautillait,saut,"(0, 1, 1)",2,10
saterlisée,satellisée,satellite,"(0, 1, 1)",2,10
samctionné,sanctionné,sanction,"(0, 1, 1)",2,10
saclifiait,sacrifiait,sacre,"(0, 1, 1)",2,10
gnéditatif,méditatif,méditer,"(0, 1, 1)",2,10
nédicament,médicament,médic,"(0, 1, 1)",2,10
nédiatique,médiatique,média,"(0, 1, 1)",2,10
médaillogn,médaillon,médaille,"(0, 1, 1)",2,10
ngécanisme,mécanisme,mécan,"(0, 1, 1)",2,10
gnaternité,maternité,mère,"(0, 1, 1)",2,10
masquaiemt,masquaient,masque,"(0, 1, 1)",2,10
nasochisme,masochisme,maso,"(0, 1, 1)",2,10
narronnier,marronnier,marron,"(0, 1, 1)",2,10
maqyillage,maquillage,maquiller,"(0, 1, 1)",2,10
maçonnelie,maçonnerie,maçon,"(0, 1, 1)",2,10
nanquement,manquement,manquer,"(0, 1, 1)",2,10
simprement,simplement,simple,"(0, 1, 1)",2,10
selpentait,serpentait,serpent,"(0, 1, 1)",2,10
secowrable,secourable,secour,"(0, 1, 1)",2,10
sèchemegnt,sèchement,sec,"(0, 1, 1)",2,10
sciegnment,sciemment,sciem,"(0, 1, 1)",2,10
magnifesta,manifesta,manifeste,"(0, 1, 1)",2,10
nganguiers,manguiers,mangue,"(0, 1, 1)",2,10
mangeoiles,mangeoires,manger,"(0, 1, 1)",2,10
magndatant,mandatant,mandat,"(0, 1, 1)",2,10
magnchette,manchette,manche,"(0, 1, 1)",2,10
maisongnée,maisonnée,maison,"(0, 1, 1)",2,10
magmétisme,magnétisme,magnéto,"(0, 1, 1)",2,10
magmétique,magnétique,magnéto,"(0, 1, 1)",2,10
sowrciller,sourciller,sourcil,"(0, 1, 1)",2,10
sowplement,souplement,souple,"(0, 1, 1)",2,10
sottemengt,sottement,sot,"(0, 1, 1)",2,10
songnolait,somnolait,sommeil,"(0, 1, 1)",2,10
somblement,sombrement,sombre,"(0, 1, 1)",2,10
soridement,solidement,solide,"(0, 1, 1)",2,10
soclatique,socratique,socrate,"(0, 1, 1)",2,10
mâchomnant,mâchonnant,mâcher,"(0, 1, 1)",2,10
loyalisnge,loyalisme,loyal,"(0, 1, 1)",2,10
royalement,loyalement,loyal,"(0, 1, 1)",2,10
loyveteaux,louveteaux,loup,"(0, 1, 1)",2,10
louldement,lourdement,lourd,"(0, 1, 1)",2,10
louldaudes,lourdaudes,lourd,"(0, 1, 1)",2,10
lomguement,longuement,long,"(0, 1, 1)",2,10
locutiogns,locutions,locut,"(0, 1, 1)",2,10
littélaire,littéraire,littér,"(0, 1, 1)",2,10
riquéfiait,liquéfiait,liquide,"(0, 1, 1)",2,10
lingwistes,linguistes,langue,"(0, 1, 1)",2,10
swbstantif,substantif,substance,"(0, 1, 1)",2,10
swbitement,subitement,subite,"(0, 1, 1)",2,10
structurar,structural,structure,"(0, 1, 1)",2,10
striaiegnt,striaient,strie,"(0, 1, 1)",2,10
statwerait,statuerait,statut,"(0, 1, 1)",2,10
spéciarisé,spécialisé,spécial,"(0, 1, 1)",2,10
souldement,sourdement,sourd,"(0, 1, 1)",2,10
lingpidité,limpidité,limpide,"(0, 1, 1)",2,10
ribération,libération,libre,"(0, 1, 1)",2,10
libélateur,libérateur,libre,"(0, 1, 1)",2,10
libélables,libérables,libre,"(0, 1, 1)",2,10
lewcémique,leucémique,leucémie,"(0, 1, 1)",2,10
ressiveuse,lessiveuse,lessive,"(0, 1, 1)",2,10
lentengent,lentement,lent,"(0, 1, 1)",2,10
légemdaire,légendaire,légende,"(0, 1, 1)",2,10
latigniste,latiniste,latin,"(0, 1, 1)",2,10
largegnent,largement,large,"(0, 1, 1)",2,10
telrassait,terrassait,terrasse,"(0, 1, 1)",2,10
tendlement,tendrement,tendre,"(0, 1, 1)",2,10
tempolaire,temporaire,temps,"(0, 1, 1)",2,10
tempétweux,tempétueux,tempête,"(0, 1, 1)",2,10
tengpêtais,tempêtais,tempête,"(0, 1, 1)",2,10
terlurique,tellurique,tellur,"(0, 1, 1)",2,10
ranguettes,languettes,langue,"(0, 1, 1)",2,10
langcement,lancement,lancer,"(0, 1, 1)",2,10
ramentable,lamentable,lamenter,"(0, 1, 1)",2,10
lâchegnent,lâchement,lâcher,"(0, 1, 1)",2,10
laborieyse,laborieuse,labor,"(0, 1, 1)",2,10
justemengt,justement,juste,"(0, 1, 1)",2,10
tlansitent,transitent,transir,"(0, 1, 1)",2,10
trangsfère,transfère,transférer,"(0, 1, 1)",2,10
tlaficotez,traficotez,trafic,"(0, 1, 1)",2,10
tlacassait,tracassait,tracas,"(0, 1, 1)",2,10
tourmegnta,tourmenta,tourment,"(0, 1, 1)",2,10
torchaiemt,torchaient,torche,"(0, 1, 1)",2,10
tholacique,thoracique,thorax,"(0, 1, 1)",2,10
jyrassique,jurassique,jurass,"(0, 1, 1)",2,10
jybilation,jubilation,jubiler,"(0, 1, 1)",2,10
jowissives,jouissives,jouir,"(0, 1, 1)",2,10
joigngable,joignable,joindre,"(0, 1, 1)",2,10
jaldinerie,jardinerie,jardin,"(0, 1, 1)",2,10
israélieng,israélien,israël,"(0, 1, 1)",2,10
isolémengt,isolément,isoler,"(0, 1, 1)",2,10
isolationg,isolation,isoler,"(0, 1, 1)",2,10
ilritation,irritation,irriter,"(0, 1, 1)",2,10
ilrigation,irrigation,irriguer,"(0, 1, 1)",2,10
ignventeur,inventeur,inventer,"(0, 1, 1)",2,10
urignaient,urinaient,urine,"(0, 1, 1)",2,10
trowillard,trouillard,trouille,"(0, 1, 1)",2,10
tlistement,tristement,triste,"(0, 1, 1)",2,10
treiziègne,treizième,treize,"(0, 1, 1)",2,10
traymatisé,traumatisé,trauma,"(0, 1, 1)",2,10
imtrigante,intrigante,intrigue,"(0, 1, 1)",2,10
intinistes,intimistes,intime,"(0, 1, 1)",2,10
intinement,intimement,intime,"(0, 1, 1)",2,10
intelcepté,intercepté,intercept,"(0, 1, 1)",2,10
imtendance,intendance,intendant,"(0, 1, 1)",2,10
igntégrant,intégrant,intègre,"(0, 1, 1)",2,10
imstructif,instructif,instruire,"(0, 1, 1)",2,10
inspectewr,inspecteur,inspecter,"(0, 1, 1)",2,10
ingsistant,insistant,insister,"(0, 1, 1)",2,10
inqwiétude,inquiétude,inquiet,"(0, 1, 1)",2,10
ingnocenté,innocenté,innocent,"(0, 1, 1)",2,10
ingjection,injection,injecter,"(0, 1, 1)",2,10
igngénuité,ingénuité,ingénu,"(0, 1, 1)",2,10
ignfirmité,infirmité,infirme,"(0, 1, 1)",2,10
vertengent,vertement,vert,"(0, 1, 1)",2,10
verrouirle,verrouille,verrou,"(0, 1, 1)",2,10
végétalien,végétarien,végéter,"(0, 1, 1)",2,10
vaingement,vainement,vain,"(0, 1, 1)",2,10
vachemegnt,vachement,vache,"(0, 1, 1)",2,10
infilmerie,infirmerie,infirme,"(0, 1, 1)",2,10
ingfirmant,infirmant,infirme,"(0, 1, 1)",2,10
ignfection,infection,infecter,"(0, 1, 1)",2,10
imdustriel,industriel,industrie,"(0, 1, 1)",2,10
individyel,individuel,individu,"(0, 1, 1)",2,10
indicateul,indicateur,indiquer,"(0, 1, 1)",2,10
indegnnité,indemnité,indemne,"(0, 1, 1)",2,10
ingcisives,incisives,inciser,"(0, 1, 1)",2,10
incestweux,incestueux,inceste,"(0, 1, 1)",2,10
imcendiait,incendiait,incendie,"(0, 1, 1)",2,10
comprainte,complainte,plaindre/te,"(1, 1, 0)",2,10
vortigeant,voltigeant,voltige,"(0, 1, 1)",2,10
voletaiemt,voletaient,vol,"(0, 1, 1)",2,10
vorcanique,volcanique,volcan,"(0, 1, 1)",2,10
vingtiègne,vingtième,vingt,"(0, 1, 1)",2,10
importugné,importuné,importun,"(0, 1, 1)",2,10
ingplorant,implorant,implorer,"(0, 1, 1)",2,10
immynisait,immunisait,immunité,"(0, 1, 1)",2,10
immogndice,immondice,immonde,"(0, 1, 1)",2,10
immobirier,immobilier,immeuble,"(0, 1, 1)",2,10
ingitation,imitation,imiter,"(0, 1, 1)",2,10
imaginaile,imaginaire,imaginer,"(0, 1, 1)",2,10
igngorance,ignorance,ignorer,"(0, 1, 1)",2,10
idengtique,identique,identité,"(0, 1, 1)",2,10
hystériqwe,hystérique,hystérie,"(0, 1, 1)",2,10
hwgiénique,hygiénique,hygiène,"(0, 1, 1)",2,10
hunblement,humblement,humble,"(0, 1, 1)",2,10
hymanistes,humanistes,humain,"(0, 1, 1)",2,10
hymanisées,humanisées,humain,"(0, 1, 1)",2,10
hululenent,hululement,hululer,"(0, 1, 1)",2,10
ledevenait,redevenait,devenir,"(1, 1, 0)",2,10
lecouverte,recouverte,couvrir,"(1, 1, 0)",2,10
hôtellelie,hôtellerie,hôtel,"(0, 1, 1)",2,10
holrifiant,horrifiant,horreur,"(0, 1, 1)",2,10
hollogerie,horlogerie,horloge,"(0, 1, 1)",2,10
hognnêteté,honnêteté,honnête,"(0, 1, 1)",2,10
horlandais,hollandais,hollande,"(0, 1, 1)",2,10
hochengent,hochement,hocher,"(0, 1, 1)",2,10
historiqye,historique,histoire,"(0, 1, 1)",2,10
hiélatique,hiératique,errer,"(0, 1, 1)",2,10
hargngeuse,hargneuse,hargne,"(0, 1, 1)",2,10
hangdicapé,handicapé,handicap,"(0, 1, 1)",2,10
halètenent,halètement,haleter,"(0, 1, 1)",2,10
habitatiom,habitation,habiter,"(0, 1, 1)",2,10
habirleuse,habilleuse,habiller,"(0, 1, 1)",2,10
letenaient,retenaient,tenir,"(1, 1, 0)",2,10
leproduira,reproduira,produire,"(1, 1, 0)",2,10
gwettaient,guettaient,guetter,"(0, 1, 1)",2,10
guélisseur,guérisseur,guérir,"(0, 1, 1)",2,10
grymeleuse,grumeleuse,grumel,"(0, 1, 1)",2,10
groypaient,groupaient,groupe,"(0, 1, 1)",2,10
grouillamt,grouillant,grouiller,"(0, 1, 1)",2,10
glossières,grossières,gros,"(0, 1, 1)",2,10
glognement,grognement,grogner,"(0, 1, 1)",2,10
glincement,grincement,grincer,"(0, 1, 1)",2,10
glaisseuse,graisseuse,graisse,"(0, 1, 1)",2,10
gradationg,gradation,grade,"(0, 1, 1)",2,10
gowverneur,gouverneur,gouverner,"(0, 1, 1)",2,10
gouttelais,goutterais,goutte,"(0, 1, 1)",2,10
surhunaine,surhumaine,humain,"(1, 1, 0)",2,10
soustlaire,soustraire,traire,"(1, 1, 0)",2,10
soublesaut,soubresaut,saut,"(1, 1, 0)",2,10
levenaient,revenaient,venir,"(1, 1, 0)",2,10
giclenents,giclements,gicler,"(0, 1, 1)",2,10
gestationg,gestation,gesta,"(0, 1, 1)",2,10
gémérosité,générosité,généreux,"(0, 1, 1)",2,10
génélateur,générateur,générer,"(0, 1, 1)",2,10
gazouirlis,gazouillis,gazouiller,"(0, 1, 1)",2,10
galçonnets,garçonnets,gars,"(0, 1, 1)",2,10
garçongnet,garçonnet,garçon,"(0, 1, 1)",2,10
galangment,galamment,galant,"(0, 1, 1)",2,10
garactique,galactique,galaxie,"(0, 1, 1)",2,10
trisaïeure,trisaïeule,aïeul,"(1, 1, 0)",2,10
tringestre,trimestre,mestre,"(1, 1, 0)",2,10
tlicolores,tricolores,couleur,"(1, 1, 0)",2,10
tlansports,transports,ports,"(1, 1, 0)",2,10
trangsport,transport,porter,"(1, 1, 0)",2,10
sygnpathie,sympathie,pathe/ie,"(1, 1, 0)",2,10
syrréelles,surréelles,réel,"(1, 1, 0)",2,10
fluctueuse,fructueuse,fruct,"(0, 1, 1)",2,10
frwctifier,fructifier,fruct,"(0, 1, 1)",2,10
frottememt,frottement,frotter,"(0, 1, 1)",2,10
froncenent,froncement,froncer,"(0, 1, 1)",2,10
frognagers,fromagers,fromage,"(0, 1, 1)",2,10
frissongna,frissonna,frisson,"(0, 1, 1)",2,10
flipouille,fripouille,fripon,"(0, 1, 1)",2,10
friabirité,friabilité,friable,"(0, 1, 1)",2,10
frénétiqwe,frénétique,frénésie,"(0, 1, 1)",2,10
flatricide,fratricide,frère,"(0, 1, 1)",2,10
flaternité,fraternité,frère,"(0, 1, 1)",2,10
fragnchise,franchise,franc,"(0, 1, 1)",2,10
flagilisée,fragilisée,fragile,"(0, 1, 1)",2,10
foytrement,foutrement,foutre,"(0, 1, 1)",2,10
archevêqye,archevêque,evêque,"(1, 1, 0)",2,10
agnticorps,anticorps,corps,"(1, 1, 0)",2,10
antéchlist,antéchrist,christ,"(1, 1, 0)",2,10
amenyisait,amenuisait,menuiser,"(1, 1, 0)",2,10
fourmirier,fourmilier,fourmi,"(0, 1, 1)",2,10
foyrchette,fourchette,fourche,"(0, 1, 1)",2,10
fouingeurs,fouineurs,fouine,"(0, 1, 1)",2,10
foltifiais,fortifiais,fort,"(0, 1, 1)",2,10
folteresse,forteresse,fort,"(0, 1, 1)",2,10
fortengent,fortement,fort,"(0, 1, 1)",2,10
fogndation,fondation,fondre,"(0, 1, 1)",2,10
frottement,flottement,flot,"(0, 1, 1)",2,10
déamburait,déambulait,ambuler,"(1, 1, 0)",2,10
contrecoyp,contrecoup,couper,"(1, 1, 0)",2,10
cognfédéré,confédéré,fédérer,"(1, 1, 0)",2,10
comcassait,concassait,casser,"(1, 1, 0)",2,10
congplaise,complaise,plaise,"(1, 1, 0)",2,10
bilatélale,bilatérale,latéral,"(1, 1, 0)",2,10
frottaison,flottaison,flot,"(0, 1, 1)",2,10
floraisong,floraison,flore,"(0, 1, 1)",2,10
fréchettes,fléchettes,flèche,"(0, 1, 1)",2,10
frageolets,flageolets,flageller,"(0, 1, 1)",2,10
flageolamt,flageolant,flageller,"(0, 1, 1)",2,10
filamengts,filaments,fil,"(0, 1, 1)",2,10
figyrative,figurative,figure,"(0, 1, 1)",2,10
figulation,figuration,figure,"(0, 1, 1)",2,10
figyraient,figuraient,figure,"(0, 1, 1)",2,10
fidèrement,fidèlement,fidèle,"(0, 1, 1)",2,10
feuirlette,feuillette,feuille,"(0, 1, 1)",2,10
délaissamt,délaissant,laisser,"(1, 1, 0)",2,10
déclépites,décrépites,crépir,"(1, 1, 0)",2,10
découvelte,découverte,couvrir,"(1, 1, 0)",2,10
décomnecté,déconnecté,connecter,"(1, 1, 0)",2,10
décognpose,décompose,composer,"(1, 1, 0)",2,10
ferngement,fermement,ferme,"(0, 1, 1)",2,10
féodarisme,féodalisme,féodal,"(0, 1, 1)",2,10
fendirlait,fendillait,fendre,"(0, 1, 1)",2,10
femmerette,femmelette,femme,"(0, 1, 1)",2,10
fénginiste,féministe,féminin,"(0, 1, 1)",2,10
fédélation,fédération,fédérer,"(0, 1, 1)",2,10
favolisait,favorisait,faveur,"(0, 1, 1)",2,10
faussailes,faussaires,faux,"(0, 1, 1)",2,10
fatalisgne,fatalisme,fatal,"(0, 1, 1)",2,10
fatalememt,fatalement,fatal,"(0, 1, 1)",2,10
fascingant,fascinant,fasciner,"(0, 1, 1)",2,10
fagnatisme,fanatisme,fan,"(0, 1, 1)",2,10
farlacieux,fallacieux,fallac,"(0, 1, 1)",2,10
faibrement,faiblement,faible,"(0, 1, 1)",2,10
faciritait,facilitait,facile,"(0, 1, 1)",2,10
désespélés,désespérés,espérés,"(1, 1, 0)",2,10
désespélée,désespérée,espérée,"(1, 1, 0)",2,10
dépiawtant,dépiautant,piautant,"(1, 1, 0)",2,10
facirement,facilement,facile,"(0, 1, 1)",2,10
exubélance,exubérance,exubér,"(0, 1, 1)",2,10
extlémités,extrémités,extrême,"(0, 1, 1)",2,10
extrégnité,extrémité,extrême,"(0, 1, 1)",2,10
explosiogn,explosion,exploser,"(0, 1, 1)",2,10
expricable,explicable,expliquer,"(0, 1, 1)",2,10
expéditeul,expéditeur,expédier,"(0, 1, 1)",2,10
existegnce,existence,exister,"(0, 1, 1)",2,10
exhawstive,exhaustive,exhaust,"(0, 1, 1)",2,10
exemplaile,exemplaire,exemple,"(0, 1, 1)",2,10
exécutoile,exécutoire,exécuter,"(0, 1, 1)",2,10
exéclation,exécration,exécrer,"(0, 1, 1)",2,10
disséninée,disséminée,séminée,"(1, 1, 0)",2,10
déshonneyr,déshonneur,honneur,"(1, 1, 0)",2,10
déshabirla,déshabilla,habiller,"(1, 1, 0)",2,10
exceptiong,exception,excepter,"(0, 1, 1)",2,10
exartation,exaltation,exalter,"(0, 1, 1)",2,10
exactityde,exactitude,exact,"(0, 1, 1)",2,10
eyphorique,euphorique,euphorie,"(0, 1, 1)",2,10
étloitesse,étroitesse,étroit,"(0, 1, 1)",2,10
étlangleur,étrangleur,étrangler,"(0, 1, 1)",2,10
étowrderie,étourderie,étourdir,"(0, 1, 1)",2,10
étouffagnt,étouffant,étouffer,"(0, 1, 1)",2,10
étiorement,étiolement,étioler,"(0, 1, 1)",2,10
étagnchait,étanchait,étanch,"(0, 1, 1)",2,10
essaueuses,essayeuses,essay,"(0, 1, 1)",2,10
escrignait,escrimait,escrime,"(0, 1, 1)",2,10
escadrirle,escadrille,escadre,"(0, 1, 1)",2,10
emtrefilet,entrefilet,filet,"(1, 1, 0)",2,10
emtrechocs,entrechocs,choc,"(1, 1, 0)",2,10
dissémimés,disséminés,séminés,"(1, 1, 0)",2,10
éqwipement,équipement,équipe,"(0, 1, 1)",2,10
épouvagnta,épouvanta,épouvante,"(0, 1, 1)",2,10
épruchures,épluchures,éplucher,"(0, 1, 1)",2,10
épignglage,épinglage,épingle,"(0, 1, 1)",2,10
épidémiqwe,épidémique,épidémi,"(0, 1, 1)",2,10
entraînewr,entraîneur,entraîner,"(0, 1, 1)",2,10
émormément,énormément,énorme,"(0, 1, 1)",2,10
emgagement,engagement,engager,"(0, 1, 1)",2,10
enconbrant,encombrant,encombrer,"(0, 1, 1)",2,10
enchanteul,enchanteur,enchanter,"(0, 1, 1)",2,10
egnployeur,employeur,emploi,"(0, 1, 1)",2,10
egnbuscade,embuscade,embusquer,"(0, 1, 1)",2,10
émangation,émanation,émaner,"(0, 1, 1)",2,10
