Word,Structure,Prefix_Frequency,Root_Frequency,Suffix_Frequency,Word_Length
pro(iode)an,prs,37.76,1.15,29.2899999999999,9
sous(un)aul,prs,98.6,21122.25,1.35,9
a(étroit)ou,prs,2142.22,12.66,18.39,9
(cuve)ment1,rs,,4.84,2.38,9
sau(pâte)el,prs,0.04,25.43,1103.39999999999,9
(nata)otins,rs,,3.59,0.15,9
tres(amphi),pr,0.0,1.32,,9
(brut)eteux,rs,,67.24,0.08,9
pén(pen)nce,prs,2.1,0.2,1491.29,9
é(nom)}[VB],prs,320.17,666.0,2.13,9
re(pair)iau,prs,6595.02,27.4399999999999,0.95,9
pan(ruse)ir,prs,3.88999999999999,16.1199999999999,168.27,9
pro(que)ite,prs,37.76,4100.9,30.57,9
a(aise)ième,prs,2142.22,48.63,159.55,9
eu(foncé)um,prs,1.11,22.33,10.79,9
ad(vous)ûre,prs,28.56,13589.7,7.59,9
per(jeter)é,prs,1.01,190.69,846.24,9
ab(chou)ace,prs,1.44,25.5,28.65,9
bis(val)aul,prs,0.03,16.0499999999999,1.35,9
sau(scato)s,prs,0.04,0.01,2.31,9
(furet)oche,rs,,0.4,3.16,9
co(pâtir)ïa,prs,73.72,0.56,2.03,9
a(adjac)iér,prs,2142.22,0.16,0.01,9
é(race)esse,prs,320.17,43.53,279.86,9
en(pur)igne,prs,2094.69,77.95,5.3,9
su(pour)aye,prs,0.0,9222.85,3.66,9
sé(tract)on,prs,1.22,10.15,331.19,9
au(méno)age,prs,87.29,0.83,707.48,9
apo(soda)é2,prs,0.17,10.2299999999999,2.42,9
pré(harem)i,prs,209.31,1.6,9.2,9
au(mimét)um,prs,87.29,0.17,10.79,9
sur(zut)acé,prs,248.22,13.69,0.06,9
en(muet)ude,prs,2094.69,18.5499999999999,70.7599999999999,9
co(sect)ail,prs,73.72,1.44,29.13,9
sé(resta)an,prs,1.22,3.53,29.2899999999999,9
post(iris)é,prs,0.81,3.96,846.24,9
su(galb)ité,prs,0.0,0.02,1491.88,9
sé(fict)mat,prs,1.22,7.18999999999999,1.37,9
com(abbé)an,prs,28.22,7.87,29.2899999999999,9
dys(rond)é2,prs,0.86,44.65,2.42,9
para(vos)ar,prs,17.47,649.07,1.54,9
dé(grès)eul,prs,1752.69,0.31,2.42,9
syn(non)ell,prs,28.31,4043.8,5.21,9
bi(prêta)um,prs,13.32,0.21,10.79,9
hypo(antre),pr,10.42,2.96,,9
eu(plat)oul,prs,1.11,60.1299999999999,0.12,9
bi(plût)aud,prs,13.32,0.22,106.029999999999,9
é(roide)non,prs,320.17,0.04,0.26,9
pén(rend)ïa,prs,2.1,84.25,2.03,9
au(flex)ème,prs,87.29,2.23,1.54,9
ab(paléo)ïa,prs,1.44,0.14,2.03,9
pro(effet)o,prs,37.76,152.899999999999,64.91,9
dé(romane)m,prs,1752.69,0.04,1.33,9
entre(acu)m,prs,18.95,0.67,1.33,9
ex(ancre)ar,prs,79.38,6.2,1.54,9
en(piété)ol,prs,2094.69,1.48,39.3799999999999,9
su(enfler)s,prs,0.0,7.43,2.31,9
a(gland)iér,prs,2142.22,2.95,0.01,9
re(coût)eux,prs,6595.02,89.68,1027.7,9
épi(ouvre)m,prs,1.27,1.14,1.33,9
ab(télé)ple,prs,1.44,391.179999999999,7.91,9
as(lieu)ail,prs,248.66,181.85,29.13,9
(pile)êtres,rs,,23.8,0.23,9
ver(lent)at,prs,0.98,69.0,166.91,9
dé(quis)uch,prs,1752.69,0.78,0.87,9
é(décal)ier,prs,320.17,2.04,847.1,9
bi(oeuf)ing,prs,13.32,39.41,68.61,9
per(hémo)oy,prs,1.01,9.85,0.79,9
a(vodka)ose,prs,2142.22,16.93,12.7,9
sau(de)éria,prs,0.04,25220.96,4.08,9
per(chez)ot,prs,1.01,842.18,58.0999999999999,9
ana(coma)an,prs,1.48,12.58,29.2899999999999,9
tri(je)aume,prs,12.7399999999999,25988.48,27.78,9
é(trou)lège,prs,320.17,95.51,2.35,9
dé(exact)is,prs,1752.69,232.71,19.93,9
sus(pogne)},prs,20.1599999999999,0.76,0.21,9
pro(tertio),pr,37.76,1.08,,9
bi(été)eure,prs,13.32,5.47,0.35,9
in(lier)èse,prs,1478.96,113.24,0.15,9
(havre)ieus,rs,,0.85,0.2,9
eu(métier)u,prs,1.11,55.03,21.57,9
dys(vac)ais,prs,0.86,69.5099999999999,98.63,9
a(fiacre)at,prs,2142.22,1.39,166.91,9
a(subir)ada,prs,2142.22,28.86,1.04,9
ex(banc)ise,prs,79.38,14.71,75.3999999999999,9
bi(mari)ème,prs,13.32,718.58,1.54,9
a(pagne)ada,prs,2142.22,0.37,1.04,9
post(jur)ot,prs,0.81,3.34999999999999,58.0999999999999,9
en(arc)eret,prs,2094.69,6.67,0.42,9
as(nouba)ïa,prs,248.66,0.95,2.03,9
(huile)illé,rs,,23.7,0.19,9
re(cas)ogne,prs,6595.02,298.53,12.91,9
re(over)iau,prs,6595.02,4.81,0.95,9
in(dingo)et,prs,1478.96,1.93,229.51,9
épi(prêt)ïa,prs,1.27,283.25,2.03,9
su(abri)aye,prs,0.0,32.9899999999999,3.66,9
(parmi)être,rs,,69.17,0.47,9
bi(naïf)uor,prs,13.32,10.3199999999999,1.04,9
ab(miso)ade,prs,1.44,0.23,65.47,9
co(cadre)ou,prs,73.72,18.02,18.39,9
sus(émoi)ot,prs,20.1599999999999,1.71,58.0999999999999,9
(écrou)vore,rs,,0.34,0.46,9
sé(épi)vore,prs,1.22,12.55,0.46,9
super(toc)},prs,1.7,8.45999999999999,0.21,9
ab(chic)ané,prs,1.44,23.81,6.66,9
pan(mule)if,prs,3.88999999999999,13.3,409.409999999999,9
co(dent)eur,prs,73.72,96.9399999999999,2127.06,9
per(olive)m,prs,1.01,7.63,1.33,9
ob(grue)ole,prs,0.93,4.76,10.76,9
sé(poker)as,prs,1.22,10.62,0.05,9
dé(bêta)ade,prs,1752.69,4.26,65.47,9
dé(berg)uor,prs,1752.69,11.83,1.04,9
uni(vil)ûre,prs,6.45,28.86,7.59,9
re(ceci)ude,prs,6595.02,133.07,70.7599999999999,9
re(oisif)ou,prs,6595.02,0.71,18.39,9
ob(pâte)eut,prs,0.93,25.43,6.61,9
en(jaloux)é,prs,2094.69,66.4299999999999,846.24,9
sus(te)cule,prs,20.1599999999999,4006.1,5.41,9
su(gras)ain,prs,0.0,15.95,805.679999999999,9
sé(gène)bil,prs,1.22,41.24,0.02,9
a(veuf)éria,prs,2142.22,26.74,4.08,9
hypo(saké)u,prs,10.42,2.55,21.57,9
apo(cat)ène,prs,0.17,0.04,1.21,9
pro(apo)ime,prs,37.76,0.19,9.5,9
é(casino)en,prs,320.17,12.75,22.18,9
com(corps)u,prs,28.22,256.47,21.57,9
dia(bac)ars,prs,19.02,9.98999999999999,1.08,9
co(môme)ule,prs,73.72,28.1599999999999,6.53,9
soubre(roi),pr,0.53,230.27,,9
ver(verse)u,prs,0.98,412.229999999999,21.57,9
ab(fur)urne,prs,1.44,36.0599999999999,6.09,9
é(pause)oul,prs,320.17,29.08,0.12,9
par(vil)aud,prs,44.24,28.86,106.029999999999,9
(croate)èle,rs,,0.68,3.87,9
(tétan)otte,rs,,0.0,3.13,9
(amour)émie,rs,,583.93,0.23,9
ana(sushi)o,prs,1.48,2.03,64.91,9
syn(dame)oy,prs,28.31,431.49,0.79,9
mono(dix)re,prs,6.88,135.4,17.02,9
en(cas)acle,prs,2094.69,298.53,0.7,9
ana(dune)ie,prs,1.48,3.96,435.78,9
anti(tôle)s,prs,9.51,3.58,2.31,9
as(vote)oir,prs,248.66,42.26,113.06,9
vi(rog)oire,prs,0.41,0.31,114.259999999999,9
mi(iris)ate,prs,38.47,3.96,4.15,9
in(muer)eau,prs,1478.96,0.8,436.9,9
ob(jury)nce,prs,0.93,18.65,1491.29,9
in(exut)ail,prs,1478.96,0.67,29.13,9
ex(dent)ice,prs,79.38,96.9399999999999,312.58,9
bis(cool)re,prs,0.03,63.63,17.02,9
apo(dalle)é,prs,0.17,14.2299999999999,846.24,9
vi(cran)elé,prs,0.41,13.9699999999999,1.14,9
pro(apo)ure,prs,37.76,0.19,595.65,9
con(apo)ine,prs,190.18,0.19,56.3199999999999,9
ad(lord)one,prs,28.56,1.26,1.39,9
syn(pano)if,prs,28.31,1.11,409.409999999999,9
mé(boss)ium,prs,36.91,19.6999999999999,6.47999999999999,9
vi(eczéma)m,prs,0.41,0.64,1.33,9
eu(siège)in,prs,1.11,32.4899999999999,109.48,9
vi(statut)u,prs,0.41,6.14,21.57,9
bi(vil)isme,prs,13.32,28.86,100.85,9
arch(toux)i,prs,4.60999999999999,12.7199999999999,9.2,9
co(café)eux,prs,73.72,184.1,1027.7,9
a(acide)ime,prs,2142.22,11.96,9.5,9
(nourrir)um,rs,,97.74,10.79,9
ver(mamie)},prs,0.98,18.56,0.21,9
ad(tutu)eul,prs,28.56,0.83,2.42,9
é(nazi)eure,prs,320.17,22.5099999999999,0.35,9
ex(monde)an,prs,79.38,847.55,29.2899999999999,9
uni(nova)ou,prs,6.45,0.55,18.39,9
uni(perle)é,prs,6.45,10.6499999999999,846.24,9
ad(coude)ar,prs,28.56,11.1399999999999,1.54,9
mi(vingt)ol,prs,38.47,34.1999999999999,39.3799999999999,9
mé(pétr)ime,prs,36.91,2.47,9.5,9
ad(nat)elle,prs,28.56,6.54999999999999,16.5,9
sub(boy)ise,prs,3.90999999999999,8.36,75.3999999999999,9
ambi(poux)m,prs,0.34,8.49,1.33,9
ver(rog)ève,prs,0.98,0.31,0.71,9
dia(nég)ore,prs,19.02,0.559999999999999,5.18999999999999,9
re(éloge)ex,prs,6595.02,2.68,0.42,9
ob(gros)ore,prs,0.93,334.63,5.18999999999999,9
pan(cyan)um,prs,3.88999999999999,2.23,10.79,9
uni(ski)ime,prs,6.45,19.11,9.5,9
a(beta)oure,prs,2142.22,14.9699999999999,2.78,9
anti(tox)el,prs,9.51,9.86,1103.39999999999,9
post(il)ain,prs,0.81,16298.41,805.679999999999,9
con(arc)ure,prs,190.18,6.67,595.65,9
au(yeux)one,prs,87.29,315.89,1.39,9
dé(poêle)en,prs,1752.69,5.13,22.18,9
syn(peler)},prs,28.31,1.83999999999999,0.21,9
pro(te)euse,prs,37.76,4006.1,20.61,9
a(poste)ars,prs,2142.22,102.98,1.08,9
ad(caddie)},prs,28.56,1.5,0.21,9
a(nos)ingre,prs,2142.22,524.63,0.03,9
tri(pâle)ce,prs,12.7399999999999,18.88,0.38,9
mé(dat)ûres,prs,36.91,6.91,3.82,9
com(ma)[VB],prs,28.22,2670.39,25208.9699999999,9
ana(heure)u,prs,1.48,721.56,21.57,9
mé(évier)ir,prs,36.91,3.81,168.27,9
sé(ogive)en,prs,1.22,2.34999999999999,22.18,9
é(quart)ité,prs,320.17,86.2899999999999,1491.88,9
dé(squat)er,prs,1752.69,1.79,316.04,9
par(môme)at,prs,44.24,28.1599999999999,166.91,9
en(digit)at,prs,2094.69,2.98,166.91,9
dys(tel)ène,prs,0.86,341.97,1.21,9
épi(nid)ime,prs,1.27,12.26,9.5,9
pré(ocre)on,prs,209.31,0.4,331.19,9
in(vexer)ou,prs,1478.96,14.05,18.39,9
ob(boeuf)al,prs,0.93,10.83,1125.04,9
en(exot)eur,prs,2094.69,4.42,2127.06,9
(rugir)enée,rs,,1.77999999999999,0.03,9
pour(étau)u,prs,94.1399999999999,0.61,21.57,9
mi(morne)in,prs,38.47,1.21,109.48,9
vi(fich)elé,prs,0.41,145.3,1.14,9
ad(tabou)ol,prs,28.56,2.16,39.3799999999999,9
mé(atmo)ice,prs,36.91,14.59,312.58,9
pro(em)atie,prs,37.76,0.18,0.47,9
mé(gamin)oi,prs,36.91,114.439999999999,5.84,9
(savon)asse,rs,,65.76,39.9,9
(fret)igaud,rs,,0.18,3.2,9
vi(hôte)ime,prs,0.41,27.77,9.5,9
pén(quota)},prs,2.1,2.12,0.21,9
épi(foi)end,prs,1.27,54.06,14.51,9
(aristo)eut,rs,,5.11,6.61,9
mé(dû)ereau,prs,36.91,6.96,0.01,9
ob(ronce)al,prs,0.93,1.08999999999999,1125.04,9
ab(siam)eul,prs,1.44,2.25,2.42,9
re(bougie)u,prs,6595.02,18.52,21.57,9
ver(suite)o,prs,0.98,127.92,64.91,9
ob(sable)er,prs,0.93,26.86,316.04,9
ex(euro)iér,prs,79.38,9.02,0.01,9
su(drap)oïd,prs,0.0,19.79,0.08,9
hémi(père)é,prs,1.0,905.68,846.24,9
sur(tic)uch,prs,248.22,3.1,0.87,9
as(dogme)in,prs,248.66,0.63,109.48,9
co(mêler)re,prs,73.72,55.7299999999999,17.02,9
pour(fa)dre,prs,94.1399999999999,5.23,50.12,9
ob(hibou)an,prs,0.93,4.08,29.2899999999999,9
ex(filtre)s,prs,79.38,11.67,2.31,9
en(urne)ide,prs,2094.69,2.67999999999999,29.06,9
re(dû)iatre,prs,6595.02,6.96,11.39,9
ver(trop)ol,prs,0.98,859.54,39.3799999999999,9
en(linge)oi,prs,2094.69,21.16,5.84,9
(empiét)ace,rs,,0.0,28.65,9
ob(doxe)ide,prs,0.93,4.9,29.06,9
ambi(cela)u,prs,0.34,492.86,21.57,9
sur(tri)ité,prs,248.22,12.85,1491.88,9
ambi(arc)el,prs,0.34,6.67,1103.39999999999,9
dé(opter)ex,prs,1752.69,13.31,0.42,9
dé(match)al,prs,1752.69,63.48,1125.04,9
bis(te)cule,prs,0.03,4006.1,5.41,9
ex(terr)ané,prs,79.38,153.0,6.66,9
vi(rude)ail,prs,0.41,9.77,29.13,9
en(par)iche,prs,2094.69,1781.89999999999,2.17999999999999,9
re(cuire)if,prs,6595.02,44.21,409.409999999999,9
com(ordre)},prs,28.22,279.32,0.21,9
ad(ceci)elé,prs,28.56,133.07,1.14,9
eu(gogue)um,prs,1.11,2.51,10.79,9
en(boire)oi,prs,2094.69,647.84,5.84,9
in(jeune)oy,prs,1478.96,387.08,0.79,9
ad(foir)et1,prs,28.56,31.2099999999999,1.48,9
re(sexa)oir,prs,6595.02,0.17,113.06,9
mi(grog)ose,prs,38.47,0.64,12.7,9
ex(adjac)al,prs,79.38,0.16,1125.04,9
re(melon)if,prs,6595.02,7.10999999999999,409.409999999999,9
mé(fête)aud,prs,36.91,204.22,106.029999999999,9
mé(chez)end,prs,36.91,842.18,14.51,9
sur(pun)eul,prs,248.22,3.1,2.42,9
(tutu)otins,rs,,0.83,0.15,9
in(zone)ace,prs,1478.96,54.13,28.65,9
mi(bise)iér,prs,38.47,24.89,0.01,9
(lotion)ole,rs,,1.53,10.76,9
eu(gêne)ané,prs,1.11,75.58,6.66,9
sé(sein)ain,prs,1.22,44.9,805.679999999999,9
en(bulle)il,prs,2094.69,9.12999999999999,12.29,9
vi(jeudi)al,prs,0.41,26.09,1125.04,9
(poumon)ain,rs,,18.64,805.679999999999,9
mi(espace)é,prs,38.47,58.81,846.24,9
dia(con)oie,prs,19.02,120.03,0.04,9
as(isoler)u,prs,248.66,28.48,21.57,9
com(case)ce,prs,28.22,7.71999999999999,0.38,9
apo(bio)ime,prs,0.17,22.72,9.5,9
mi(mémo)ème,prs,38.47,2.72,1.54,9
re(habit)al,prs,6595.02,27.63,1125.04,9
mi(buse)ine,prs,38.47,0.82,56.3199999999999,9
en(bêler)oy,prs,2094.69,0.0,0.79,9
eu(vert)aud,prs,1.11,64.98,106.029999999999,9
ob(orme)ard,prs,0.93,0.39,113.07,9
con(moue)ïa,prs,190.18,0.78,2.03,9
dé(vac)ende,prs,1752.69,69.5099999999999,0.03,9
re(figue)ïa,prs,6595.02,9.17,2.03,9
bi(comme)is,prs,13.32,2903.72,19.93,9
bi(opium)ar,prs,13.32,3.95,1.54,9
ob(jade)ing,prs,0.93,0.66,68.61,9
a(dote)ique,prs,2142.22,4.38,852.449999999999,9
co(slip)éon,prs,73.72,11.35,3.28,9
com(anus)if,prs,28.22,3.05999999999999,409.409999999999,9
a(riche)one,prs,2142.22,114.539999999999,1.39,9
con(gai)ûre,prs,190.18,25.5999999999999,7.59,9
in(chiner)u,prs,1478.96,0.0,21.57,9
in(stop)end,prs,1478.96,52.96,14.51,9
ex(limon)if,prs,79.38,6.59,409.409999999999,9
su(âcre)mat,prs,0.0,0.46,1.37,9
épi(zinc)ie,prs,1.27,1.96,435.78,9
re(coco)ûre,prs,6595.02,7.09,7.59,9
bi(tuer)ate,prs,13.32,1024.13,4.15,9
co(panda)um,prs,73.72,1.46,10.79,9
é(nacre)ène,prs,320.17,0.63,1.21,9
é(tox)cules,prs,320.17,9.86,2.47,9
per(élan)um,prs,1.01,5.66,10.79,9
mé(pendre)é,prs,36.91,374.139999999999,846.24,9
pan(azur)ce,prs,3.88999999999999,3.28,0.38,9
(fusible)en,rs,,3.23,22.18,9
eu(sûr)ario,prs,1.11,1259.95,21.85,9
su(ciel)non,prs,0.0,162.37,0.26,9
ad(amas)ané,prs,28.56,1.56,6.66,9
dé(chér)oïd,prs,1752.69,0.06,0.08,9
post(ce)ois,prs,0.81,10360.53,80.02,9
sau(hic)iér,prs,0.04,2.21,0.01,9
sau(qui)non,prs,0.04,5516.52,0.26,9
(junior)oie,rs,,3.97,0.04,9
par(muai)il,prs,44.24,0.0,12.29,9
ana(géo)aye,prs,1.48,11.27,3.66,9
bi(théo)èle,prs,13.32,2.07,3.87,9
su(blé)sses,prs,0.0,19.98,2.23,9
mé(sure)ell,prs,36.91,12.38,5.21,9
au(sain)ais,prs,87.29,124.55,98.63,9
sé(voile)ol,prs,1.22,70.22,39.3799999999999,9
syn(cap)ûre,prs,28.31,19.48,7.59,9
bi(aigle)oy,prs,13.32,6.9,0.79,9
in(télé)ion,prs,1478.96,391.179999999999,3498.54,9
en(hagard)i,prs,2094.69,0.46,9.2,9
as(oie)ogne,prs,248.66,9.21999999999999,12.91,9
con(bras)an,prs,190.18,291.489999999999,29.2899999999999,9
ex(benne)al,prs,79.38,2.39,1125.04,9
mi(gaz)erie,prs,38.47,37.79,267.479999999999,9
mé(avare)an,prs,36.91,4.51,29.2899999999999,9
ob(alpes)en,prs,0.93,2.24,22.18,9
sau(gam)mat,prs,0.04,0.59,1.37,9
ex(feu)ième,prs,79.38,237.8,159.55,9
pro(sect)ïa,prs,37.76,1.44,2.03,9
hypo(gel)il,prs,10.42,39.39,12.29,9
ob(museau)é,prs,0.93,1.72,846.24,9
in(tel)enda,prs,1478.96,341.97,5.69,9
in(boa)asse,prs,1478.96,1.56,39.9,9
ex(talc)ude,prs,79.38,1.4,70.7599999999999,9
as(nuque)at,prs,248.66,7.8,166.91,9
dé(pain)one,prs,1752.69,67.58,1.39,9
sus(tutu)et,prs,20.1599999999999,0.83,229.51,9
dé(omni)ail,prs,1752.69,0.52,29.13,9
(ainsi)abre,rs,,207.68,0.5,9
é(paper)oir,prs,320.17,5.85,113.06,9
mi(hôtel)ir,prs,38.47,115.899999999999,168.27,9
uni(mode)et,prs,6.45,33.64,229.51,9
ob(noct)ème,prs,0.93,6.54,1.54,9
sus(sillon),pr,20.1599999999999,2.23999999999999,,9
anti(roux)s,prs,9.51,13.3099999999999,2.31,9
co(phore)ce,prs,73.72,4.71,0.38,9
hypo(cata)é,prs,10.42,3.96999999999999,846.24,9
per(halo)on,prs,1.01,1.3,331.19,9
re(dune)ain,prs,6595.02,3.96,805.679999999999,9
a(cake)ogne,prs,2142.22,2.57,12.91,9
re(loto)arc,prs,6595.02,6.75,0.0,9
dia(côte)in,prs,19.02,38.6999999999999,109.48,9
sé(hertz)on,prs,1.22,0.05,331.19,9
hémi(là)eut,prs,1.0,2135.06,6.61,9
mé(béat)ice,prs,36.91,0.85,312.58,9
dé(aigu)ait,prs,1752.69,5.49999999999999,0.0,9
a(cocon)ené,prs,2142.22,1.07,0.77,9
ex(dépôt)re,prs,79.38,13.2,17.02,9
mé(lors)ore,prs,36.91,35.79,5.18999999999999,9
as(orée)mat,prs,248.66,0.67,1.37,9
vi(sérum)ar,prs,0.41,5.3,1.54,9
su(feux)ite,prs,0.0,18.1,30.57,9
in(baux)ace,prs,1478.96,0.18,28.65,9
vi(foir)eul,prs,0.41,31.2099999999999,2.42,9
super(car)é,prs,1.7,255.79,846.24,9
co(opium)is,prs,73.72,3.95,19.93,9
ana(bowl)ir,prs,1.48,0.0,168.27,9
bi(croate)é,prs,13.32,0.68,846.24,9
(vaudou)ané,rs,,4.38,6.66,9
ex(lact)arc,prs,79.38,0.75,0.0,9
co(voy)ités,prs,73.72,30.5,83.33,9
sau(pater)u,prs,0.04,1.6,21.57,9
pan(bond)oi,prs,3.88999999999999,13.9599999999999,5.84,9
épi(le)ment,prs,1.27,17017.81,5042.80999999999,9
a(ténor)ada,prs,2142.22,1.01,1.04,9
com(loi)eux,prs,28.22,110.12,1027.7,9
(carreau)as,rs,,10.52,0.05,9
ob(au)ment1,prs,0.93,4634.76999999999,2.38,9
as(grèg)eur,prs,248.66,3.19,2127.06,9
rétro(pano),pr,1.79999999999999,1.11,,9
(goudron)ot,rs,,3.85,58.0999999999999,9
as(loco)ple,prs,248.66,4.04,7.91,9
sur(pri)iau,prs,248.22,0.67,0.95,9
en(tuteur)s,prs,2094.69,3.28,2.31,9
eu(bosser)m,prs,1.11,43.6299999999999,1.33,9
re(exot)ème,prs,6595.02,4.42,1.54,9
as(bec)erie,prs,248.66,7.83,267.479999999999,9
mi(grand)il,prs,38.47,822.46,12.29,9
pén(tôt)aul,prs,2.1,332.05,1.35,9
syn(éco)eut,prs,28.31,37.1999999999999,6.61,9
ad(bal)esse,prs,28.56,30.24,279.86,9
sé(pipe)sse,prs,1.22,18.59,37.89,9
ab(oui)eron,prs,1.44,3207.35,9.63,9
eu(quai)non,prs,1.11,14.01,0.26,9
(muguet)ore,rs,,0.38,5.18999999999999,9
(valoche)is,rs,,0.46,19.93,9
ad(gamme)il,prs,28.56,3.21999999999999,12.29,9
(saumon)oit,rs,,6.81,0.05,9
ana(non)eux,prs,1.48,4043.8,1027.7,9
au(image)in,prs,87.29,83.33,109.48,9
a(morue)end,prs,2142.22,3.46,14.51,9
co(riche)oy,prs,73.72,114.539999999999,0.79,9
co(garn)ing,prs,73.72,1.57,68.61,9
é(animal)et,prs,320.17,88.96,229.51,9
vi(narine)m,prs,0.41,3.41,1.33,9
su(mouise)é,prs,0.0,0.81,846.24,9
(crème)otte,rs,,25.74,3.13,9
mé(paver)in,prs,36.91,4.03,109.48,9
(trapu)able,rs,,0.42,1042.69,9
épi(veuv)re,prs,1.27,0.78,17.02,9
mono(là)ite,prs,6.88,2135.06,30.57,9
su(roc)bles,prs,0.0,3.91,0.77,9
sé(verb)iér,prs,1.22,0.92,0.01,9
as(fuser)et,prs,248.66,6.63,229.51,9
mé(pile)ole,prs,36.91,23.8,10.76,9
su(ivre)uch,prs,0.0,37.65,0.87,9
per(ci)iche,prs,1.01,10.23,2.17999999999999,9
re(équi)ium,prs,6595.02,6.68999999999999,6.47999999999999,9
(poison)acé,rs,,39.4599999999999,0.06,9
ob(aboi)ène,prs,0.93,4.14,1.21,9
mi(mine)ude,prs,38.47,54.65,70.7599999999999,9
ab(mise)oul,prs,1.44,102.22,0.12,9
con(étui)ïa,prs,190.18,2.37,2.03,9
eu(bobine)s,prs,1.11,6.88999999999999,2.31,9
mé(étude)il,prs,36.91,160.23,12.29,9
pan(lit)ais,prs,3.88999999999999,199.809999999999,98.63,9
sus(natte)o,prs,20.1599999999999,1.75,64.91,9
(item)ereau,rs,,0.12,0.01,9
as(grec)ité,prs,248.66,23.5,1491.88,9
su(rapt)ûre,prs,0.0,1.13,7.59,9
dia(con)aud,prs,19.02,120.03,106.029999999999,9
su(bol)atur,prs,0.0,17.62,0.06,9
dys(rond)ou,prs,0.86,44.65,18.39,9
pré(cyn)ène,prs,209.31,7.67,1.21,9
bi(otage)ex,prs,13.32,26.39,0.42,9
au(make)ier,prs,87.29,1.62,847.1,9
(samba)cule,rs,,2.91,5.41,9
mé(etc)aine,prs,36.91,13.9,72.1799999999999,9
dia(latin)i,prs,19.02,11.17,9.2,9
sus(sus)ine,prs,20.1599999999999,4.27,56.3199999999999,9
as(nerf)éon,prs,248.66,144.63,3.28,9
sur(chiro)m,prs,248.22,0.14,1.33,9
bi(égal)ite,prs,13.32,87.66,30.57,9
au(ma)uchon,prs,87.29,2670.39,0.16,9
é(choux)eau,prs,320.17,4.2,436.9,9
pré(bûche)o,prs,209.31,10.25,64.91,9
mi(pâture)i,prs,38.47,3.02,9.2,9
co(plat)aye,prs,73.72,60.1299999999999,3.66,9
mi(anis)aud,prs,38.47,1.2,106.029999999999,9
pén(gonz)ol,prs,2.1,11.3,39.3799999999999,9
(expo)icide,rs,,3.26,12.37,9
co(pole)ait,prs,73.72,2.47,0.0,9
arch(tact)m,prs,4.60999999999999,2.68,1.33,9
dé(rhizome),pr,1752.69,0.01,,9
juxta(rou)i,prs,0.03,2.17999999999999,9.2,9
(gel)iatres,rs,,39.39,2.13,9
archi(jeu)s,prs,0.36,160.31,2.31,9
dé(bain)ote,prs,1752.69,111.92,15.2499999999999,9
in(smic)aud,prs,1478.96,0.03,106.029999999999,9
as(dilu)et1,prs,248.66,0.63,1.48,9
bi(temps)an,prs,13.32,1340.11,29.2899999999999,9
ob(épée)eux,prs,0.93,32.82,1027.7,9
in(cité)èse,prs,1478.96,21.65,0.15,9
ex(atmo)oir,prs,79.38,14.59,113.06,9
ad(viol)ars,prs,28.56,59.62,1.08,9
a(panier)é2,prs,2142.22,15.72,2.42,9
au(laque)if,prs,87.29,1.35,409.409999999999,9
syn(au)otte,prs,28.31,4634.76999999999,3.13,9
apo(radi)in,prs,0.17,14.75,109.48,9
eu(gin)urne,prs,1.11,6.15,6.09,9
sur(tel)arc,prs,248.22,341.97,0.0,9
bi(expier)é,prs,13.32,1.75,846.24,9
post(gril)i,prs,0.81,0.64,9.2,9
eu(slip)age,prs,1.11,11.35,707.48,9
(brandy)eau,rs,,3.1,436.9,9
a(gué)igaud,prs,2142.22,1.0,3.2,9
dia(fier)on,prs,19.02,113.42,331.19,9
sau(tir)oïd,prs,0.04,507.719999999999,0.08,9
pré(rail)re,prs,209.31,9.31,17.02,9
sau(mus)eux,prs,0.04,0.77,1027.7,9
é(convier)i,prs,320.17,0.93,9.2,9
(exiger)ien,rs,,41.25,291.01,9
eu(tapir)in,prs,1.11,0.49,109.48,9
en(fée)ûres,prs,2094.69,16.19,3.82,9
ob(fauve)al,prs,0.93,4.81999999999999,1125.04,9
au(rôle)eul,prs,87.29,70.22,2.42,9
dé(jarre)en,prs,1752.69,1.25,22.18,9
é(tilt)âtre,prs,320.17,1.11,1.49,9
con(gent)ie,prs,190.18,2.03,435.78,9
é(gentil)en,prs,320.17,228.41,22.18,9
super(nou)é,prs,1.7,1.53,846.24,9
sé(gage)ore,prs,1.22,16.98,5.18999999999999,9
au(cote)ané,prs,87.29,23.69,6.66,9
in(mie)ogne,prs,1478.96,10.06,12.91,9
ad(virer)il,prs,28.56,97.8099999999999,12.29,9
as(du)éfact,prs,248.66,4397.21999999999,0.49,9
a(opus)oche,prs,2142.22,0.35,3.16,9
sé(zèbre)ar,prs,1.22,3.84,1.54,9
é(atelier)m,prs,320.17,16.94,1.33,9
apo(psy)oie,prs,0.17,15.94,0.04,9
sub(lys)et1,prs,3.90999999999999,2.41,1.48,9
re(inde)et1,prs,6595.02,24.62,1.48,9
ver(pente)é,prs,0.98,5.06,846.24,9
(minus)rium,rs,,16.0,3.94,9
par(rue)mat,prs,44.24,165.25,1.37,9
épi(gomm)ol,prs,1.27,2.67,39.3799999999999,9
sur(vex)ané,prs,248.22,0.05,6.66,9
hémi(ogre)é,prs,1.0,3.13,846.24,9
mono(pou)is,prs,6.88,1.92,19.93,9
post(toc)al,prs,0.81,8.45999999999999,1125.04,9
